,Pud Thai Vs Pho,Hungry Jack s,The Comics Lounge,Fat Face Food,Saddles@HQ,McDonalds,Eat & Grab,Coffee Hq,Australian Education Academy Cafe ,Subway Vic Harbour
Broadwalk Cafe,0.013698808250324976,0.015166578676418421,0.015478127386035196,0.021936662232567565,0.054284389565518655,0.01016103211031364,0.017739241229288348,0.004672414530873805,0.035093446960758876,0.020403662894411898
Bourkes Restaurant,0.01306510444322438,0.014572969926075494,0.015619922318570638,0.021982025312743285,0.054385420845662724,0.010473215749281445,0.017918395384472156,0.005347700544567382,0.03527088258031345,0.019946329543455158
McDonalds,0.012695218501754658,0.01463851432275442,0.015223041541608574,0.02154241554842109,0.053963993010695425,0.010976920157327314,0.018418249932709845,0.005649324847346265,0.034885412762196207,0.019462630635121634
Wrapt Cuisine,0.012695218501754658,0.01463851432275442,0.015223041541608574,0.02154241554842109,0.053963993010695425,0.010976920157327314,0.018418249932709845,0.005649324847346265,0.034885412762196207,0.019462630635121634
Torro Cafe,0.012331670195093097,0.015883916757665064,0.013381658062327505,0.01968140855960454,0.052104724468634116,0.012548319158193856,0.02014683670811011,0.0061848923240434475,0.03305160378992318,0.01826497581264407
De Lacy,0.013199482062937005,0.015838372501149642,0.014160586387436983,0.020588088322991763,0.052952196364105454,0.011417739177182364,0.019065838550202052,0.005161253888389028,0.03379732479044364,0.01939184152353127
Yamato Japanese Restaurant,0.019738015137596515,0.018342582744809932,0.0192678125824166,0.02613122884491552,0.057771084898134456,0.00524977646381599,0.013261197850302013,0.003033599422230389,0.038148664703209365,0.026587267970008054
Groundshot,0.013670402657621532,0.011513097027438742,0.0196262485612396,0.025856792477782026,0.0583205408883721,0.008607306339390627,0.015020759062215438,0.0074291270131654165,0.039294383314793756,0.02200085468720198
Bubbles Laundry Bar,0.014486136435042119,0.01133283511138537,0.02063163152859803,0.026905057098049787,0.05935692561115553,0.00786143042973179,0.014004518571222983,0.0077823217341310555,0.04029036769709967,0.022988918367523193
Passionate Coffee,0.014486136435042119,0.01133283511138537,0.02063163152859803,0.026905057098049787,0.05935692561115553,0.00786143042973179,0.014004518571222983,0.0077823217341310555,0.04029036769709967,0.022988918367523193
Babbou,0.032530844640172224,0.024125698350077864,0.036176105686368525,0.04304200631691988,0.07447606578855495,0.011842058243664945,0.004426633008625282,0.01994192319713898,0.0547456640940989,0.04137114989437558
Red Rock,0.02988600887733998,0.031409663901590716,0.01977574386198496,0.025969870698063342,0.05322720045010589,0.016428798024979922,0.022452737477622917,0.012585523716016117,0.0336689355690852,0.03364859913511333
Cafe 222,0.021784223533207872,0.01927126980027031,0.021425080196045283,0.028319105070516527,0.05974503353969856,0.003622708474691902,0.011361463726700445,0.0052496566340256845,0.040059518414067206,0.028886190815247487
Lonsdale Deli,0.023055433025379213,0.020333445004849307,0.022236110789225216,0.029150249216243936,0.060358167129372246,0.0037943133296549536,0.010967572814959336,0.006225419806579551,0.04063231955352067,0.030104951711680716
Hudsons Coffee,0.02332196458857404,0.020256328621635993,0.022822577517853628,0.0297338931835589,0.060967241051089416,0.0033621616970692155,0.010364629881803927,0.006762870462320975,0.041242787956277296,0.030505094778039046
Postal Hall,0.0189264150775865,0.015987286595499826,0.021037267348245074,0.027781302420324696,0.05977302892642033,0.0037338853596991816,0.01149381481642339,0.005235085806233218,0.04026705744961076,0.026605292643336546
Lei Gardens Restaurant,0.020212348025561013,0.018318094588752273,0.020062362978752767,0.0269263973569216,0.058552049101729585,0.004479538460533525,0.012479700969774715,0.0038274775659108595,0.038920630018279695,0.027232826037595314
JJs Connoisseurs,0.023058256619083416,0.020805151439198512,0.02159599806715572,0.028517125392006085,0.05961286825893763,0.004619498375875019,0.011797822118813623,0.00576454297777432,0.039874789652582454,0.029877843954459967
Hudson Coffee,0.014579738704077454,0.01606564169935139,0.015241835451670242,0.021823154587573928,0.05406985293374598,0.009863512777656444,0.017611901262940023,0.0037405296874650938,0.0347786757022041,0.021015449852322513
Robot Cafe,0.01270128425816657,0.011450379074558002,0.018824033615153175,0.02496285050072313,0.05744646025312412,0.00958539765190395,0.016091422791729836,0.007563256227395862,0.03849872323127772,0.0209367012063136
Think Fresh,0.01270128425816657,0.011450379074558002,0.018824033615153175,0.02496285050072313,0.05744646025312412,0.00958539765190395,0.016091422791729836,0.007563256227395862,0.03849872323127772,0.0209367012063136
Bluebag,0.010149838886977361,0.011525540207469969,0.017053127525724694,0.022852706230901132,0.05534586718858686,0.012275854865197847,0.01888173673774297,0.008757002996244635,0.036660750851539685,0.018142478985181683
Food Cube,0.013734996668477929,0.015516550318119793,0.015073671132857033,0.02155146982874397,0.053885152099943816,0.010427445708058982,0.01806179228593311,0.004583320030893802,0.03468212338522492,0.020254896385032233
Viva Juice,0.013734996668477929,0.015516550318119793,0.015073671132857033,0.02155146982874397,0.053885152099943816,0.010427445708058982,0.01806179228593311,0.004583320030893802,0.03468212338522492,0.020254896385032233
Macchiato on Little Bourke,0.013734996668477929,0.015516550318119793,0.015073671132857033,0.02155146982874397,0.053885152099943816,0.010427445708058982,0.01806179228593311,0.004583320030893802,0.03468212338522492,0.020254896385032233
Fuel Food Co,0.013319375967320489,0.015521268212426845,0.01467410555450607,0.02110552459378359,0.05346865130574716,0.010959859285454938,0.018573589652624265,0.004992777855671446,0.03430635143159724,0.01973132828317853
Misty Place,0.017659965531991423,0.013285813863799855,0.02239600943639894,0.02893949117957606,0.0612240253262692,0.0047734474638425894,0.011031769119044644,0.007555370837613436,0.04190280785697414,0.026062615039596046
Dragstar Cafe,0.012620144800782628,0.015307893574856278,0.014336566818403892,0.020668961674779666,0.05308219579795134,0.011636095185259644,0.019180640779771815,0.005707613914065582,0.03399902241647738,0.018986162569073695
Star Bright Cafe,0.013271756200832914,0.01604035470021227,0.013965100335083932,0.02040814651488844,0.05276230248837837,0.011530672056199134,0.019206531825065147,0.005129068003715214,0.033597036825621374,0.019359881717353797
Gloria Jeans Coffees,0.012277712507526708,0.015502568311153646,0.013823278296396338,0.020108096998668844,0.05253869443159264,0.012238988771234503,0.019788501192138108,0.006122307853471049,0.033494039164072904,0.018441549984849887
Soupnatural,0.012695218501754658,0.01463851432275442,0.015223041541608574,0.02154241554842109,0.053963993010695425,0.010976920157327314,0.018418249932709845,0.005649324847346265,0.034885412762196207,0.019462630635121634
The Elephant and Wheelbarrow,0.02083584780427796,0.017916762491190494,0.021607354898282343,0.028454756427027068,0.06013497848005353,0.0028891570050019926,0.010897520161662717,0.005386542969609616,0.04050952882061438,0.02824537177298466
Bo Bar Bubble Tea Cafe,0.016759852828868715,0.015134496006086498,0.019035309786289593,0.025686014038209946,0.05784679188277448,0.006119975697504312,0.0137273744513413,0.00419979887043738,0.03845284613466475,0.024234887968184765
So & So Chinese,0.012664449375943979,0.012721414994973099,0.017424235073351477,0.023642958850512347,0.056105530418396284,0.009902370018546382,0.01687263748566234,0.006551516695096853,0.037096364148875044,0.0203756294837547
Zuffa,0.0117638821246455,0.012606666938389759,0.0168568497369462,0.022958491272494365,0.055444866738908034,0.010872083033367131,0.017811230287780776,0.007108547284485138,0.0365292611088917,0.01940538303356148
Organic,0.01509498758126777,0.013351881466906124,0.019103769377710182,0.025563928615750076,0.05791649333339954,0.007327112707824916,0.014393124298857966,0.00566168585777332,0.038695420610724576,0.02295501040896529
Hokka Hokka,0.014469675931411545,0.013324696601515609,0.018453004814360643,0.02487182772525266,0.05725059468878873,0.008045839129332941,0.015152578672362088,0.0056117733082468825,0.038070052804768814,0.02222200090489846
Caffe E Biscotti,0.013939997859724464,0.01336548809938941,0.01786391674312616,0.024245223347932443,0.05664422009160826,0.008685184277599588,0.015831225883213684,0.005625426463596322,0.0374994407282196,0.02157710045848511
Bear Brass,0.013894574979514926,0.008334247016159629,0.022925622337251587,0.028895447921745185,0.06139412313031846,0.009696226192809878,0.01425442244741227,0.010942284318813625,0.04259021239780893,0.023160910535091717
Bohemia Cakes,0.014191758908572282,0.014063128256464283,0.017308645641707435,0.023753235460365642,0.05611367603897403,0.008736997745599157,0.016088552774828135,0.004980553388186151,0.036919435227178825,0.021562272517230828
Malakal Sushi,0.014191758908572282,0.014063128256464283,0.017308645641707435,0.023753235460365642,0.05611367603897403,0.008736997745599157,0.016088552774828135,0.004980553388186151,0.036919435227178825,0.021562272517230828
Gloria Jeans Coffees,0.013973803564616178,0.014218581346828197,0.01690347279954502,0.02333895730103655,0.055704519331031585,0.009101973227049713,0.016493345049899865,0.004945183882619586,0.03652103321727135,0.02122558769232763
George Street Cafe,0.03634511293416184,0.027528873926107842,0.039861870926691835,0.0467508207369453,0.07797532051269505,0.015650663676644475,0.008267517080568968,0.02364917884069015,0.05821295740286169,0.04524378858528601
Le Kandyan Resturant,0.010044732973621007,0.01708092849725506,0.010775736600792124,0.01638642075083112,0.048880757973091465,0.016691480897934183,0.02419714349486784,0.010001754979401783,0.030257294164840628,0.014351936981596444
Delitalia,0.010044732973621007,0.01708092849725506,0.010775736600792124,0.01638642075083112,0.048880757973091465,0.016691480897934183,0.02419714349486784,0.010001754979401783,0.030257294164840628,0.014351936981596444
Sodexho,0.00882971642168493,0.011391662214510549,0.01668317042370077,0.022229333520474376,0.05468345436231919,0.013615138624998323,0.020141089196309754,0.009842023633716666,0.036181616585935626,0.016853455056614265
Mocha Expresso,0.013894574979514926,0.008334247016159629,0.022925622337251587,0.028895447921745185,0.06139412313031846,0.009696226192809878,0.01425442244741227,0.010942284318813625,0.04259021239780893,0.023160910535091717
Ronzs Curry & Noodle Bar,0.013504290725039432,0.017140860337755963,0.012714610140323887,0.019215020695952434,0.051527544549923636,0.012464177277097244,0.020252618726885278,0.0053929569878751575,0.03233025359622779,0.018946244078759392
Odyssey Cafe,0.013504290725039432,0.017140860337755963,0.012714610140323887,0.019215020695952434,0.051527544549923636,0.012464177277097244,0.020252618726885278,0.0053929569878751575,0.03233025359622779,0.018946244078759392
Crevasse,0.013186056004612449,0.016580009355032878,0.013179574310030024,0.019624416954939692,0.051975259982647286,0.012220214084605096,0.019944446982039992,0.0054561311712438085,0.03281581025684876,0.018904568909929496
Blakes Feast,0.015016947815729844,0.003452027859892841,0.02825278165219502,0.03365312744872552,0.06596673845818504,0.014859172635953048,0.01661763073208525,0.017437521552109186,0.04771856196146618,0.02494963986195958
La Contadina Restaurant,0.033218962970091394,0.0340582007900989,0.02314414521647429,0.02917554647314636,0.05540397783157954,0.018112217520735274,0.023176379660269964,0.015529358481311857,0.03606546859656044,0.03715641480926992
Totos Pizza,0.02278708156035004,0.02425064542616465,0.01605675283343014,0.02290343083251665,0.05312163432701694,0.011187852501581034,0.018653300040782063,0.005319341917757176,0.0333406083572623,0.027492349265953224
Flamin Bull,0.02309258750113132,0.024594826945343682,0.01611225494948075,0.022939385414228398,0.05303819847019471,0.011432959356370127,0.0188433953246404,0.0056640285245438795,0.033254316450295154,0.027724475903457387
Starbucks Coffee Company,0.01659385768997535,0.01580949891293553,0.017985622140870756,0.02467005899203348,0.05678395946169871,0.006887289448070364,0.01465990474921648,0.003239350439253124,0.03736869819721396,0.023715408946994285
Tiamo Coffee,0.02864709753693376,0.03059947249004573,0.01831580157044956,0.024544599001085576,0.05212689574234078,0.01620948657074825,0.022620875610324987,0.011684406619734005,0.03250659892345127,0.03223326937066091
Tiamo 2,0.02867784606176764,0.030640007015091925,0.018320541719641148,0.02454316869459166,0.052105480585947966,0.01625241959810809,0.022661293807087347,0.011724195922481181,0.03248755987092259,0.0322534530355657
Mercadante Pizza,0.0231476592340553,0.024656012642294427,0.016124136941335066,0.022947584053556534,0.053024804551675755,0.011476238584473766,0.018876634021998878,0.005725352953155554,0.03324054251321655,0.02776696833191006
Jive,0.023262052645481705,0.024776460291272107,0.01615972374339948,0.022975805362529095,0.0530097727211716,0.011554401706251657,0.01893325454457387,0.005846544154539376,0.03322486361620384,0.02785978002168501
Nicks Souvlaki Bar,0.023317259715251747,0.024838223343164923,0.0161714766062731,0.022983648529953923,0.05299558410711033,0.011599195147218598,0.018967967712289823,0.005908411671410756,0.03321041506685313,0.027902165119364396
Universal Pizza,0.023375183491756404,0.024901919996776524,0.01618571152723122,0.022993796884058757,0.05298283632803851,0.011644343220535579,0.019002417904435496,0.005972294131170114,0.03319743994076368,0.027947405787884745
Little Pasta House,0.023434432292302822,0.02496691061929785,0.016200713593794,0.02300456240855981,0.05297012978283977,0.011690439882088672,0.019037540721387726,0.0060374844084766476,0.03318454665704121,0.027993818484616406
Lambs Restaurant,0.02351192805930571,0.025052677059251075,0.016219430439745792,0.023017572155245657,0.05295206399938916,0.01175248442944075,0.019085293199704464,0.006123452643497991,0.03316630559506323,0.028054051920091274
Lincoln Hotel,0.02195916809673736,0.024173312963460744,0.014588142487478464,0.021436212257804604,0.0517651333383137,0.012133369758113294,0.019784074418728696,0.005343806837047503,0.03199205735881071,0.026287732165045923
Queens Cafe,0.021878062104569645,0.024207746023058696,0.014377596822308268,0.021223618184132268,0.05155580595308541,0.012305466225058471,0.019973705678184808,0.00541788926016248,0.031783597712890646,0.026139370945010627
